time,logger,level,message,exception
2012-06-23 09:31:08.4296,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Threads%2fTagCount:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Threads_2fTagCount : AbstractViewGenerator
{
	public Index_Threads_2fTagCount()
	{
		this.ViewText = @""docs.DiscussionThreads
	.SelectMany(thread => thread.Tags, (thread, tag) => new {Tag = tag, Count = 1})
results
	.GroupBy(result => result.Tag)
	.Select(g => new {Tag = g.Key, Count = g.Sum(x => ((System.Int64)(((long)x.Count))))})

"";
		this.ForEntityNames.Add(""DiscussionThreads"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""DiscussionThreads"").SelectMany((Func<dynamic, IEnumerable<dynamic>>)(thread => (IEnumerable<dynamic>)(thread.Tags)), (Func<dynamic, dynamic, dynamic>)((thread, tag) => new { Tag = tag, Count = 1, __document_id = thread.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Tag)).Select((Func<IGrouping<dynamic,dynamic>, dynamic>)(g => new { Tag = g.Key, Count = g.Sum((Func<dynamic, System.Int64>)(x => ((System.Int64)(((long)x.Count))))) }));
		this.GroupByExtraction = result => result.Tag;
		this.AddField(""Tag"");
		this.AddField(""Count"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Threads_2fTagCount : AbstractViewGenerator
{
	public Index_Threads_2fTagCount()
	{
		this.ViewText = @""docs.DiscussionThreads
	.SelectMany(thread => thread.Tags, (thread, tag) => new {Tag = tag, Count = 1})
results
	.GroupBy(result => result.Tag)
	.Select(g => new {Tag = g.Key, Count = g.Sum(x => ((System.Int64)(((long)x.Count))))})

"";
		this.ForEntityNames.Add(""DiscussionThreads"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""DiscussionThreads"").SelectMany((Func<dynamic, IEnumerable<dynamic>>)(thread => (IEnumerable<dynamic>)(thread.Tags)), (Func<dynamic, dynamic, dynamic>)((thread, tag) => new { Tag = tag, Count = 1, __document_id = thread.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Tag)).Select((Func<IGrouping<dynamic,dynamic>, dynamic>)(g => new { Tag = g.Key, Count = g.Sum((Func<dynamic, System.Int64>)(x => ((System.Int64)(((long)x.Count))))) }));
		this.GroupByExtraction = result => result.Tag;
		this.AddField(""Tag"");
		this.AddField(""Count"");
	}
}
",
2012-06-23 09:31:08.4296,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Raven/DocumentsByEntityName,
2012-06-23 09:31:08.4296,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Raven/DocumentsByEntityName,
2012-06-23 09:31:08.4550,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Threads/TagCount,
2012-06-23 09:31:08.4550,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Threads/TagCount,
2012-06-23 09:31:08.4550,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Backup/Status' was not found,
2012-06-23 09:31:08.4853,Raven.Database.Server.HttpServer,Debug,"Request #   2: HEAD    - 1,170 ms - HitThatLine - 200 - /indexes/Threads/TagCount",
2012-06-23 09:31:08.4853,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-23 09:31:08.4853,Raven.Database.Server.HttpServer,Debug,"Request #   3: GET     - 1,385 ms - HitThatLine - 404 - /docs/Raven/Replication/Destinations",
2012-06-23 09:31:08.4853,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2012-06-23 09:31:08.4853,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2012-06-23 09:31:08.6494,Raven.Database.Server.HttpServer,Debug,Request #   4: PUT     -    74 ms - HitThatLine - 201 - /indexes/Threads/TagCount,
2012-06-23 09:31:12.2314,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:31:12.2314,Raven.Database.Server.HttpServer,Debug,Request #   5: GET     -     7 ms - HitThatLine - 200 - /docs/users/test,
2012-06-23 09:31:14.2294,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:31:14.2294,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:31:14.2294,Raven.Database.Server.HttpServer,Debug,Request #   6: GET     -     2 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:31:14.2294,Raven.Database.Server.HttpServer,Debug,Request #   7: GET     -     3 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:31:14.3271,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:31:14.3271,Raven.Database.Server.HttpServer,Debug,Request #   8: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:31:14.4638,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:31:14.4638,Raven.Database.Server.HttpServer,Debug,Request #   9: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:31:14.4804,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:31:14.4804,Raven.Database.Server.HttpServer,Debug,Request #  10: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:35:48.9453,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:35:48.9453,Raven.Database.Server.HttpServer,Debug,Request #  11: GET     -     8 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:35:49.0429,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Threads/TagCount for: Tag: *t*,
2012-06-23 09:35:49.2617,Raven.Database.Server.HttpServer,Debug,Request #  12: GET     -   260 ms - HitThatLine - 200 - /indexes/Threads/TagCount?query=Tag%253A%2520*t*&start=0&pageSize=6&aggregation=None&sort=-Count,
2012-06-23 09:35:49.2617,Raven.Database.Server.HttpServer,Debug,"	Query: Tag: *t*
	Time: 222 ms
	Index: Threads/TagCount
	Results: 2 returned out of 2 total.
",
2012-06-23 09:35:51.3027,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:35:51.3027,Raven.Database.Server.HttpServer,Debug,Request #  13: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:37:33.6757,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-23 09:37:33.6757,Raven.Database.Server.HttpServer,Debug,Request #  14: GET     -     0 ms - HitThatLine - 404 - /docs/Raven/Replication/Destinations,
2012-06-23 09:37:42.7050,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:37:42.7050,Raven.Database.Server.HttpServer,Debug,Request #  15: GET     -    30 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:37:44.4013,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:37:44.4013,Raven.Database.Server.HttpServer,Debug,Request #  16: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:37:44.9746,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:37:44.9746,Raven.Database.Server.HttpServer,Debug,Request #  17: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:38:18.7949,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:38:18.7949,Raven.Database.Server.HttpServer,Debug,Request #  18: GET     -    10 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:39:51.6416,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:39:51.6416,Raven.Database.Server.HttpServer,Debug,Request #  19: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:39:51.6943,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:39:51.6943,Raven.Database.Server.HttpServer,Debug,Request #  20: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:53:14.8378,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-23 09:53:14.8378,Raven.Database.Server.HttpServer,Debug,Request #  21: GET     -     7 ms - HitThatLine - 404 - /docs/Raven/Replication/Destinations,
2012-06-23 09:53:14.9443,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/HitThatLine' was found,
2012-06-23 09:53:14.9443,Raven.Database.Server.HttpServer,Debug,Request #  22: GET     -    22 ms - <default>  - 200 - /docs/Raven/Databases/HitThatLine,
2012-06-23 09:53:15.0498,Raven.Database.Server.HttpServer,Debug,Request #  23: HEAD    -     0 ms - HitThatLine - 200 - /indexes/Threads/TagCount,
2012-06-23 09:53:15.0957,Raven.Database.Server.HttpServer,Debug,Request #  24: PUT     -     1 ms - HitThatLine - 201 - /indexes/Threads/TagCount,
2012-06-23 09:53:18.1542,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:18.1542,Raven.Database.Server.HttpServer,Debug,Request #  25: GET     -    10 ms - HitThatLine - 200 - /docs/users/test,
2012-06-23 09:53:20.5898,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:20.5898,Raven.Database.Server.HttpServer,Debug,Request #  26: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:53:20.5898,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:20.5898,Raven.Database.Server.HttpServer,Debug,Request #  27: GET     -     0 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:53:20.6718,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:20.6718,Raven.Database.Server.HttpServer,Debug,Request #  28: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:53:20.7011,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:20.7011,Raven.Database.Server.HttpServer,Debug,Request #  29: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:53:20.7128,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:20.7128,Raven.Database.Server.HttpServer,Debug,Request #  30: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:53:27.0097,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:27.0097,Raven.Database.Server.HttpServer,Debug,Request #  31: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:53:39.3437,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:39.3437,Raven.Database.Server.HttpServer,Debug,Request #  32: GET     -     1 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:53:52.5537,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fUserAccounts%2fByUsername:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fUserAccounts_2fByUsername : AbstractViewGenerator
{
	public Index_Temp_2fUserAccounts_2fByUsername()
	{
		this.ViewText = @""from doc in docs.UserAccounts
select new { Username = doc.Username }
"";
		this.ForEntityNames.Add(""UserAccounts"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""UserAccounts""
			select new { Username = doc.Username, __document_id = doc.__document_id });
		this.AddField(""Username"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Username"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Username"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fUserAccounts_2fByUsername : AbstractViewGenerator
{
	public Index_Temp_2fUserAccounts_2fByUsername()
	{
		this.ViewText = @""from doc in docs.UserAccounts
select new { Username = doc.Username }
"";
		this.ForEntityNames.Add(""UserAccounts"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""UserAccounts""
			select new { Username = doc.Username, __document_id = doc.__document_id });
		this.AddField(""Username"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Username"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Username"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-06-23 09:53:52.5664,Raven.Database.Indexing.IndexStorage,Info,Creating index Temp/UserAccounts/ByUsername with encoded name Temp/UserAccounts/ByUsername,
2012-06-23 09:53:52.7197,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/UserAccounts/ByUsername,
2012-06-23 09:53:52.7470,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 1 because: PUT INDEX Temp/UserAccounts/ByUsername,
2012-06-23 09:53:52.7714,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 1, for: ReducingExecuter, will wait for additional work",
2012-06-23 09:53:52.7714,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-23 09:53:52.8203,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 23 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000,
2012-06-23 09:53:53.0078,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-23 09:53:53.0078,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/UserAccounts,
2012-06-23 09:53:53.0244,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/DiscussionThreads,
2012-06-23 09:53:53.0244,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 21 documents remained",
2012-06-23 09:53:53.0332,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/UserAccounts/ByUsername, LastIndexedEtag: 00000000-0000-0000-0000-000000000000",
2012-06-23 09:53:53.0332,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/UserAccounts/ByUsername. (users/test),
2012-06-23 09:53:53.1113,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-23 09:53:53.2119,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-23 09:53:53.2470,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on users/test result in index Temp/UserAccounts/ByUsername gave document: 	__document_id IS: users/test
	Username I-: test
",
2012-06-23 09:53:53.3134,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-23 09:53:53.3369,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/UserAccounts/ByUsername,
2012-06-23 09:53:53.3447,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 2 because: WORK BY IndexingExecuter,
2012-06-23 09:53:53.3447,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 2, for: ReducingExecuter, will wait for additional work",
2012-06-23 09:53:53.3447,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 2, for: IndexingExecuter, will wait for additional work",
2012-06-23 09:53:53.4082,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByUsername for: Username:test,
2012-06-23 09:53:53.4228,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:53.4228,Raven.Database.Server.HttpServer,Debug,"Request #  33: GET     - 1,011 ms - HitThatLine - 200 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None",
2012-06-23 09:53:53.4228,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 1,010 ms
	Index: Temp/UserAccounts/ByUsername
	Results: 1 returned out of 1 total.
",
2012-06-23 09:53:53.4570,Raven.Database.Server.HttpServer,Debug,Request #  34: GET     -     1 ms - HitThatLine - 304 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-23 09:53:53.4570,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 1 ms
",
2012-06-23 09:53:53.4570,Raven.Database.Server.HttpServer,Debug,Request #  35: GET     -     0 ms - HitThatLine - 304 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-23 09:53:53.4570,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 0 ms
",
2012-06-23 09:53:53.4570,Raven.Database.Server.HttpServer,Debug,Request #  36: GET     -     0 ms - HitThatLine - 304 - /indexes/dynamic/UserAccounts?query=Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-23 09:53:53.4570,Raven.Database.Server.HttpServer,Debug,"	Query: Username:test
	Time: 0 ms
",
2012-06-23 09:53:53.4873,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:53:53.4873,Raven.Database.Server.HttpServer,Debug,Request #  37: GET     -     3 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:58:05.9716,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/test' was found,
2012-06-23 09:58:05.9716,Raven.Database.Server.HttpServer,Debug,Request #  38: GET     -    15 ms - HitThatLine - 304 - /docs/users/test,
2012-06-23 09:59:56.0410,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-23 09:59:56.0410,Raven.Database.Server.HttpServer,Debug,Request #  39: GET     -     8 ms - HitThatLine - 404 - /docs/Raven/Replication/Destinations,
2012-06-23 09:59:56.0664,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/HitThatLine' was found,
2012-06-23 09:59:56.0664,Raven.Database.Server.HttpServer,Debug,Request #  40: GET     -    24 ms - <default>  - 200 - /docs/Raven/Databases/HitThatLine,
2012-06-23 09:59:56.3554,Raven.Database.Server.HttpServer,Debug,Request #  41: HEAD    -     0 ms - HitThatLine - 200 - /indexes/Threads/TagCount,
2012-06-23 09:59:56.4960,Raven.Database.Server.HttpServer,Debug,Request #  42: PUT     -     1 ms - HitThatLine - 201 - /indexes/Threads/TagCount,
2012-06-23 09:59:57.3564,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/HitThatLine' was found,
2012-06-23 09:59:57.3564,Raven.Database.Server.HttpServer,Debug,Request #  43: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/HitThatLine,
2012-06-23 09:59:57.3564,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-23 09:59:57.3564,Raven.Database.Server.HttpServer,Debug,Request #  44: GET     -     0 ms - HitThatLine - 404 - /docs/Raven/Replication/Destinations,
2012-06-23 09:59:57.3623,Raven.Database.Server.HttpServer,Debug,Request #  45: HEAD    -     0 ms - HitThatLine - 200 - /indexes/Threads/TagCount,
2012-06-23 09:59:57.3623,Raven.Database.Server.HttpServer,Debug,Request #  46: PUT     -     0 ms - HitThatLine - 201 - /indexes/Threads/TagCount,
2012-06-23 10:00:14.1982,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/HitThatLine' was found,
2012-06-23 10:00:14.1982,Raven.Database.Server.HttpServer,Debug,Request #  47: GET     -    21 ms - <default>  - 200 - /docs/Raven/Databases/HitThatLine,
2012-06-23 10:00:14.2187,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
